scenario,time_s,x,bot,area,vttc_s,dlog,corridor,lateral,proximity,urgency,speed,turn,risk,risk_class,command
side_safe_obstacle,7.4,0.1619,0.5292,0.0946,9.0,-0.0455,False,-0.6763,0.4175,0.0,0.7754,0.0,0.1554,LOW,HOLD_COURSE
side_safe_obstacle,7.6,0.1605,0.5274,0.0937,9.0,-0.0489,False,-0.6789,0.4157,0.0,0.775,0.0,0.1557,LOW,HOLD_COURSE
side_safe_obstacle,7.8,0.1591,0.5255,0.0927,9.0,-0.0522,False,-0.6818,0.4137,0.0,0.7746,0.0,0.156,LOW,HOLD_COURSE
side_safe_obstacle,8.0,0.1576,0.5235,0.0918,9.0,-0.0554,False,-0.6847,0.4116,0.0,0.7742,0.0,0.1563,LOW,HOLD_COURSE
side_safe_obstacle,8.2,0.1561,0.5214,0.0907,9.0,-0.0585,False,-0.6879,0.4095,0.0,0.7737,0.0,0.1566,LOW,HOLD_COURSE
side_safe_obstacle,8.4,0.1545,0.5193,0.0896,9.0,-0.0614,False,-0.6911,0.4072,0.0,0.7733,0.0,0.157,LOW,HOLD_COURSE
side_safe_obstacle,8.6,0.1528,0.517,0.0885,9.0,-0.0642,False,-0.6945,0.4049,0.0,0.7728,0.0,0.1573,LOW,HOLD_COURSE
side_safe_obstacle,8.8,0.151,0.5147,0.0874,9.0,-0.0668,False,-0.6979,0.4025,0.0,0.7723,0.0,0.1577,LOW,HOLD_COURSE
side_safe_obstacle,9.0,0.1493,0.5124,0.0862,9.0,-0.0693,False,-0.7015,0.4001,0.0,0.7718,0.0,0.1581,LOW,HOLD_COURSE
side_safe_obstacle,9.2,0.1475,0.5099,0.085,9.0,-0.0716,False,-0.7051,0.3976,0.0,0.7713,0.0,0.1585,LOW,HOLD_COURSE
side_safe_obstacle,9.4,0.1456,0.5075,0.0837,9.0,-0.0737,False,-0.7088,0.395,0.0,0.7708,0.0,0.1589,LOW,HOLD_COURSE
side_safe_obstacle,9.6,0.1438,0.505,0.0825,9.0,-0.0755,False,-0.7125,0.3924,0.0,0.7702,0.0,0.1593,LOW,HOLD_COURSE
side_safe_obstacle,9.8,0.1419,0.5025,0.0813,9.0,-0.0771,False,-0.7162,0.3898,0.0,0.7697,0.0,0.1597,LOW,HOLD_COURSE
